# GTEx synthetic data; source: generate_synthetic_data.py
gene,tissue,median_TPM
GENE0601,Kidney,6.453065717000579
GENE0602,Brain,11.31287804705733
GENE0602,Heart,5.702956428281368
GENE0602,Liver,14.814530351610422
GENE0602,Lung,4.963665210787477
GENE0602,Kidney,23.804660650652917
GENE0603,Brain,7.2418385709793585
GENE0603,Heart,2.869603124457134
GENE0603,Liver,5.195443577405245
GENE0603,Lung,1.1125341936027877
GENE0603,Kidney,11.809049672128177
GENE0604,Brain,3.601412734585526
GENE0604,Heart,12.01623830703087
GENE0604,Liver,26.2453359761607
GENE0604,Lung,4.519270904032029
GENE0604,Kidney,4.62096818743659
GENE0605,Brain,3.9717380051859186
GENE0605,Heart,6.040410613312204
GENE0605,Liver,26.3943810793646
GENE0605,Lung,12.51891205372193
GENE0605,Kidney,5.436561367275618
GENE0606,Brain,10.468542615523411
GENE0606,Heart,0.8638375034162163
GENE0606,Liver,4.948762686643263
GENE0606,Lung,0.4659720165535236
GENE0606,Kidney,11.017151888569797
GENE0607,Brain,0.7905582378423948
GENE0607,Heart,6.945691159020988
GENE0607,Liver,2.176535397322549
GENE0607,Lung,34.71938317240289
GENE0607,Kidney,1.6296344170209234
GENE0608,Brain,3.4450573866369885
GENE0608,Heart,17.358418826631066
GENE0608,Liver,6.3913028252657345
GENE0608,Lung,5.290298378033858
GENE0608,Kidney,3.728990992262186
GENE0609,Brain,4.833769081267351
GENE0609,Heart,2.4604801237396963
GENE0609,Liver,3.9256585764221152
GENE0609,Lung,4.327762180459134
GENE0609,Kidney,8.042335792865545
GENE0610,Brain,4.782628010232091
GENE0610,Heart,8.823058484268579
GENE0610,Liver,1.3640312707076239
GENE0610,Lung,13.853633544793167
GENE0610,Kidney,6.463897170892376
GENE0611,Brain,16.63709555950643
GENE0611,Heart,6.860231834947547
GENE0611,Liver,4.132117259055528
GENE0611,Lung,5.017507704320902
GENE0611,Kidney,1.7810211820737747
GENE0612,Brain,3.7400400200526516
GENE0612,Heart,5.202115589822162
GENE0612,Liver,4.991593355648561
GENE0612,Lung,1.2103423303760807
GENE0612,Kidney,6.636918610744761
GENE0613,Brain,2.008410315258666
GENE0613,Heart,3.774452057183709
GENE0613,Liver,8.855346099832252
GENE0613,Lung,2.547100775441671
GENE0613,Kidney,4.0548133672321
GENE0614,Brain,3.1515108386574906
GENE0614,Heart,6.905074573200737
GENE0614,Liver,1.782868930189505
GENE0614,Lung,1.2956992905891238
GENE0614,Kidney,0.8526501345459406
GENE0615,Brain,25.553258377258885
GENE0615,Heart,7.708377877005117
GENE0615,Liver,16.35590821523769
GENE0615,Lung,3.322676399692476
GENE0615,Kidney,11.001311313412069
GENE0616,Brain,3.1388770196287745
GENE0616,Heart,1.631952582398797
GENE0616,Liver,8.824821790882385
GENE0616,Lung,3.5411130526373227
GENE0616,Kidney,5.517496323521573
GENE0617,Brain,6.266106907625084
GENE0617,Heart,7.193543262109688
GENE0617,Liver,3.78028288768516
GENE0617,Lung,0.7064015319199353
GENE0617,Kidney,1.7324961852122494
GENE0618,Brain,7.045545511553691
GENE0618,Heart,21.27500254881059
GENE0618,Liver,4.357323758025637
GENE0618,Lung,13.515067842087829
GENE0618,Kidney,0.6694125094186746
GENE0619,Brain,14.762298025390598
GENE0619,Heart,1.8067542950093836
GENE0619,Liver,1.99213958700283
GENE0619,Lung,3.52603657129504
GENE0619,Kidney,5.682249932749563
GENE0620,Brain,1.7190993646619928
GENE0620,Heart,9.94315368725475
GENE0620,Liver,1.4137427618301297
GENE0620,Lung,4.996940951521726
GENE0620,Kidney,2.2098998150760254
GENE0621,Brain,5.315940283313837
GENE0621,Heart,0.8922087127859915
GENE0621,Liver,2.047372670106024
GENE0621,Lung,1.6499669911233779
GENE0621,Kidney,9.278901787228259
GENE0622,Brain,0.7469551798436506
GENE0622,Heart,17.898755830278557
GENE0622,Liver,2.9724848744973222
GENE0622,Lung,5.216646289715343
GENE0622,Kidney,0.5839075600712439
GENE0623,Brain,2.3688724108079793
GENE0623,Heart,8.759126861292858
GENE0623,Liver,14.884005486479786
GENE0623,Lung,2.028376705793113
GENE0623,Kidney,11.091634368505881
GENE0624,Brain,5.155181854375617
GENE0624,Heart,7.490206686439136
GENE0624,Liver,3.781048429865967
GENE0624,Lung,15.05912766015522
GENE0624,Kidney,1.1433379704453033
GENE0625,Brain,7.492744131815814
GENE0625,Heart,15.33504015090361
GENE0625,Liver,8.292153297992149
GENE0625,Lung,3.5632712155923305
GENE0625,Kidney,6.780398232000532
GENE0626,Brain,5.52415348416641
GENE0626,Heart,3.5956872846518264
GENE0626,Liver,10.54553461350175
GENE0626,Lung,13.121238577253953
GENE0626,Kidney,1.5090045069369127
GENE0627,Brain,19.82153887407559
GENE0627,Heart,4.67109246247889
GENE0627,Liver,3.9095224656237404
GENE0627,Lung,9.404079628671758
GENE0627,Kidney,2.425989003263986
GENE0628,Brain,6.517833082829108
GENE0628,Heart,3.4487995177676662
GENE0628,Liver,4.358164213584426
GENE0628,Lung,6.110067050285257
GENE0628,Kidney,4.558139562238166
GENE0629,Brain,3.4467912081334484
GENE0629,Heart,11.753420899166375
GENE0629,Liver,7.091853327024421
GENE0629,Lung,6.682015126713589
GENE0629,Kidney,9.09709630080314
GENE0630,Brain,0.8424426964390171
GENE0630,Heart,9.275904570712468
GENE0630,Liver,28.377201963538628
GENE0630,Lung,1.9592714332368988
GENE0630,Kidney,33.597588398018054
GENE0631,Brain,1.070302278268129
GENE0631,Heart,2.5651901568992987
GENE0631,Liver,7.686277272229342
GENE0631,Lung,2.7782286473381057
GENE0631,Kidney,2.19885874947236
GENE0632,Brain,5.065409639629251
GENE0632,Heart,6.358702733045061
GENE0632,Liver,9.020939293264242
GENE0632,Lung,3.6048432966427595
GENE0632,Kidney,0.8843603584119225
GENE0633,Brain,7.085729077840764
GENE0633,Heart,12.633376533416229
GENE0633,Liver,3.0987314608532035
GENE0633,Lung,8.409698870771415
GENE0633,Kidney,1.5059414079130597
GENE0634,Brain,2.5145718909799193
GENE0634,Heart,1.7347374880347535
GENE0634,Liver,4.839603954971837
GENE0634,Lung,1.755594135935159
GENE0634,Kidney,16.86129245882565
GENE0635,Brain,6.752545933739895
GENE0635,Heart,4.640728742810468
GENE0635,Liver,7.945889460501332
GENE0635,Lung,12.453190735472255
GENE0635,Kidney,6.116592455619297
GENE0636,Brain,2.2950502342166192
GENE0636,Heart,4.805849459781518
GENE0636,Liver,3.1611443534758803
GENE0636,Lung,6.895341870817082
GENE0636,Kidney,3.288118411555307
GENE0637,Brain,4.743093849083253
GENE0637,Heart,10.382321491229103
GENE0637,Liver,2.365786194697131
GENE0637,Lung,3.982272103217227
GENE0637,Kidney,3.718386177943765
GENE0638,Brain,2.752104731827003
GENE0638,Heart,34.71282845566376
GENE0638,Liver,11.42155448345021
GENE0638,Lung,2.6459499979133225
GENE0638,Kidney,2.6811616952612063
GENE0639,Brain,5.8889538232294365
GENE0639,Heart,12.34444328566842
GENE0639,Liver,4.129006748386017
GENE0639,Lung,8.86401450334117
GENE0639,Kidney,1.1077539619947938
GENE0640,Brain,6.193422241050264
GENE0640,Heart,12.939160885694534
GENE0640,Liver,5.103341840111708
GENE0640,Lung,2.6956601936680795
GENE0640,Kidney,10.90260724267007
GENE0641,Brain,2.0406940634303052
GENE0641,Heart,3.576005961887562
GENE0641,Liver,7.324376610637237
GENE0641,Lung,2.167728539414597
GENE0641,Kidney,37.37348896319139
GENE0642,Brain,3.8511759419042417
GENE0642,Heart,0.8958859170001263
GENE0642,Liver,10.839724556231843
GENE0642,Lung,5.989060534615814
GENE0642,Kidney,4.3519186334787925
GENE0643,Brain,6.647625710514597
GENE0643,Heart,7.497421766083403
GENE0643,Liver,4.133405418098393
GENE0643,Lung,7.812716407909992
GENE0643,Kidney,6.162309897495492
GENE0644,Brain,9.665922845814876
GENE0644,Heart,3.0630164071922863
GENE0644,Liver,3.3143503954256097
GENE0644,Lung,7.456015591807571
GENE0644,Kidney,7.9038783450001695
GENE0645,Brain,4.425271846215071
GENE0645,Heart,4.87007072239261
GENE0645,Liver,9.670588264869451
GENE0645,Lung,2.280746393978968
GENE0645,Kidney,1.724094625789058
GENE0646,Brain,8.507270557116039
GENE0646,Heart,6.133969674240652
GENE0646,Liver,2.563572384042207
GENE0646,Lung,3.580326203027117
GENE0646,Kidney,2.4506855302064867
GENE0647,Brain,2.961990349108355
GENE0647,Heart,12.952777853661209
GENE0647,Liver,4.678841835333427
GENE0647,Lung,1.8458632226284855
GENE0647,Kidney,6.833807130586025
GENE0648,Brain,6.847542555018143
GENE0648,Heart,4.272400436585006
GENE0648,Liver,4.246591725347798
GENE0648,Lung,6.716443737941741
GENE0648,Kidney,8.305951440356345
GENE0649,Brain,4.148318003182788
GENE0649,Heart,2.854258130437971
GENE0649,Liver,3.7369737102545693
GENE0649,Lung,9.82052226597253
GENE0649,Kidney,8.322997196386352
GENE0650,Brain,3.2009635299138792
GENE0650,Heart,43.50719100965923
GENE0650,Liver,33.41557897640246
GENE0650,Lung,1.931349456826739
GENE0650,Kidney,10.215931620352878
GENE0651,Brain,2.0197631737619606
GENE0651,Heart,4.642865966499523
GENE0651,Liver,15.534310333973046
GENE0651,Lung,8.324701982035311
GENE0651,Kidney,1.7245816491456145
GENE0652,Brain,6.782152111910717
GENE0652,Heart,0.6298002829316501
GENE0652,Liver,1.259975878921584
GENE0652,Lung,4.609973091152796
GENE0652,Kidney,2.315182812120501
GENE0653,Brain,15.829450461451302
GENE0653,Heart,4.986814955453449
GENE0653,Liver,12.454400261645516
GENE0653,Lung,4.9237221576558925
GENE0653,Kidney,5.132531659532123
GENE0654,Brain,5.146237516953118
GENE0654,Heart,21.611241789660724
GENE0654,Liver,16.347584091787805
GENE0654,Lung,1.8314380885742392
GENE0654,Kidney,3.640436635404042
GENE0655,Brain,17.267322869273475
GENE0655,Heart,1.3435091644434694
GENE0655,Liver,19.514943378961977
GENE0655,Lung,7.445126179862626
GENE0655,Kidney,1.980845198827618
GENE0656,Brain,0.7576730507443246
GENE0656,Heart,4.701943652334437
GENE0656,Liver,18.074845736139448
GENE0656,Lung,5.4064886200481155
GENE0656,Kidney,6.982572554753928
GENE0657,Brain,6.615584509472852
GENE0657,Heart,3.6818836507037958
GENE0657,Liver,6.158116091798011
GENE0657,Lung,2.712322768223108
GENE0657,Kidney,2.8332680248243247
GENE0658,Brain,2.140445660382476
GENE0658,Heart,3.3228292028140634
GENE0658,Liver,3.3211861724357283
GENE0658,Lung,5.2034415496371516
GENE0658,Kidney,3.399207061112897
GENE0659,Brain,1.190133987108688
GENE0659,Heart,1.8507612525269233
GENE0659,Liver,3.6168727904637845
GENE0659,Lung,6.843585081572844
GENE0659,Kidney,3.5551908786204227
GENE0660,Brain,6.126487439789638
GENE0660,Heart,1.3087887259506916
GENE0660,Liver,11.604896032087453
GENE0660,Lung,3.098745327605113
GENE0660,Kidney,2.352069158504904
GENE0661,Brain,4.622822205109748
GENE0661,Heart,6.427411162266523
GENE0661,Liver,3.7404069106127
GENE0661,Lung,7.599118616987895
GENE0661,Kidney,1.0910296361033998
GENE0662,Brain,4.136916735187417
GENE0662,Heart,8.924715931069885
GENE0662,Liver,6.577451515140211
GENE0662,Lung,3.5719105739631445
GENE0662,Kidney,5.8145926642049774
GENE0663,Brain,18.272172410126892
GENE0663,Heart,1.8158156809378505
GENE0663,Liver,5.526579045274702
GENE0663,Lung,4.957808562704239
GENE0663,Kidney,7.833512542995248
GENE0664,Brain,1.7986508763016276
GENE0664,Heart,16.142244590133252
GENE0664,Liver,9.000558187733088
GENE0664,Lung,28.647601176398435
GENE0664,Kidney,4.780320469760068
GENE0665,Brain,2.7689532584015226
GENE0665,Heart,1.0645333843806275
GENE0665,Liver,3.0721154991784068
GENE0665,Lung,1.6239583350524713
GENE0665,Kidney,0.8967811177861224
GENE0666,Brain,2.2413219821346306
GENE0666,Heart,3.635375942481894
GENE0666,Liver,3.9214825487539384
GENE0666,Lung,35.44162602907422
GENE0666,Kidney,15.602490615995329
GENE0667,Brain,5.2428698408802274
GENE0667,Heart,7.9761762133136385
GENE0667,Liver,3.3148937681399144
GENE0667,Lung,3.218814044473305
GENE0667,Kidney,6.677996156168169
GENE0668,Brain,4.09971341280187
GENE0668,Heart,16.1336092678172
GENE0668,Liver,8.181414578216696
GENE0668,Lung,1.9584088466300593
GENE0668,Kidney,1.3604638692509425
GENE0669,Brain,5.090093462678028
GENE0669,Heart,11.745877293483042
GENE0669,Liver,1.9418067123141423
GENE0669,Lung,2.1307686801135426
GENE0669,Kidney,30.634187227628594
GENE0670,Brain,4.590834178918281
GENE0670,Heart,3.4380790397095327
GENE0670,Liver,32.81167435128649
GENE0670,Lung,3.543147713841058
GENE0670,Kidney,1.8163898212253016
GENE0671,Brain,4.792146040468503
GENE0671,Heart,1.650561732280394
GENE0671,Liver,1.2610271874507997
GENE0671,Lung,9.701566781198316
GENE0671,Kidney,2.870360806914272
GENE0672,Brain,6.638364122975471
GENE0672,Heart,1.8480349228818602
GENE0672,Liver,3.6980343985878528
GENE0672,Lung,1.6760792991008902
GENE0672,Kidney,2.1069274253803703
GENE0673,Brain,18.19504483289355
GENE0673,Heart,8.169439395109391
GENE0673,Liver,7.736586925261962
GENE0673,Lung,4.40852097695805
GENE0673,Kidney,3.3951271106908267
GENE0674,Brain,4.38985752618541
GENE0674,Heart,3.177515456931918
GENE0674,Liver,6.772933699038211
GENE0674,Lung,4.159337800165934
GENE0674,Kidney,5.252327900598181
GENE0675,Brain,38.1660851905015
GENE0675,Heart,4.473779330268137
GENE0675,Liver,1.8782500842998537
GENE0675,Lung,16.04403778243921
GENE0675,Kidney,1.9651936349442416
GENE0676,Brain,1.9585540326684119
GENE0676,Heart,19.107102956303706
GENE0676,Liver,6.408303557702918
GENE0676,Lung,2.000089064436256
GENE0676,Kidney,4.859763991187031
GENE0677,Brain,13.93516949428174
GENE0677,Heart,2.1743230683934076
GENE0677,Liver,5.329803207205857
GENE0677,Lung,31.694201314958818
GENE0677,Kidney,4.05259907142568
GENE0678,Brain,1.1809787774036198
GENE0678,Heart,3.311521738549091
GENE0678,Liver,3.587258113846826
GENE0678,Lung,2.9603039931773574
GENE0678,Kidney,18.223693937307463
GENE0679,Brain,5.313978583560727
GENE0679,Heart,4.635889424770425
GENE0679,Liver,7.024666970400409
GENE0679,Lung,5.095125871086547
GENE0679,Kidney,0.9598508778719147
GENE0680,Brain,7.730435067313194
GENE0680,Heart,6.979177554520108
GENE0680,Liver,6.146965026667682
GENE0680,Lung,8.101809066121051
GENE0680,Kidney,10.988044127365352
GENE0681,Brain,13.660580858907917
GENE0681,Heart,1.2496082795009098
GENE0681,Liver,2.448483493245717
GENE0681,Lung,1.98704880054905
GENE0681,Kidney,3.1143402547051613
GENE0682,Brain,6.018607420484294
GENE0682,Heart,1.0742768100254367
GENE0682,Liver,7.653800511904865
GENE0682,Lung,1.3346547674976983
GENE0682,Kidney,2.024111699928078
GENE0683,Brain,1.6890819886761586
GENE0683,Heart,3.0206444071620213
GENE0683,Liver,5.794476962019741
GENE0683,Lung,0.8640882909801899
GENE0683,Kidney,15.629523213193176
GENE0684,Brain,2.0704722931423793
GENE0684,Heart,25.306994659826373
GENE0684,Liver,1.3083871812045726
GENE0684,Lung,8.943443478904458
GENE0684,Kidney,7.068381916821528
GENE0685,Brain,3.719598340752591
GENE0685,Heart,1.4254675093557436
GENE0685,Liver,3.081375871603128
GENE0685,Lung,12.57471255277271
GENE0685,Kidney,8.904222338988
GENE0686,Brain,8.918931342511861
GENE0686,Heart,14.788567557276302
GENE0686,Liver,6.615138834477643
GENE0686,Lung,4.265284770034097
GENE0686,Kidney,9.01000219501572
GENE0687,Brain,7.829451539632078
GENE0687,Heart,13.493040016249273
GENE0687,Liver,6.5675737149867235
GENE0687,Lung,7.309153328358338
GENE0687,Kidney,10.07341590931549
GENE0688,Brain,4.482649059081503
GENE0688,Heart,1.8824365688216493
GENE0688,Liver,4.3580617542566396
GENE0688,Lung,4.852833979803374
GENE0688,Kidney,11.046709503756773
GENE0689,Brain,7.557653841664239
GENE0689,Heart,3.0031757224374487
GENE0689,Liver,5.392485209188155
GENE0689,Lung,3.5306551065076786
GENE0689,Kidney,3.018986356895167
GENE0690,Brain,8.596848037929357
GENE0690,Heart,1.9432912701271872
GENE0690,Liver,10.497074992019016
GENE0690,Lung,3.406425111092108
GENE0690,Kidney,6.332759201759415
GENE0691,Brain,3.2546816720996623
GENE0691,Heart,2.638354909128064
GENE0691,Liver,2.707510318858392
GENE0691,Lung,8.812110285893395
GENE0691,Kidney,1.1524028470886112
GENE0692,Brain,4.924538997589202
GENE0692,Heart,2.6781751711521986
GENE0692,Liver,2.987467423591356
GENE0692,Lung,19.272821941333543
GENE0692,Kidney,2.55781617859865
GENE0693,Brain,2.485051249404985
GENE0693,Heart,1.3002813995137763
GENE0693,Liver,1.0038838135567176
GENE0693,Lung,3.69460119310477
GENE0693,Kidney,2.5900703526468365
GENE0694,Brain,7.789019937938746
GENE0694,Heart,5.270057331328337
GENE0694,Liver,2.1637850878105693
GENE0694,Lung,14.509328696715066
GENE0694,Kidney,10.800536421869388
GENE0695,Brain,4.550340346987803
GENE0695,Heart,8.388560359758333
GENE0695,Liver,17.642780995339088
GENE0695,Lung,6.140547381296818
GENE0695,Kidney,2.8931843580354344
GENE0696,Brain,4.922199844762563
GENE0696,Heart,5.149813561265974
GENE0696,Liver,5.596034996875776
GENE0696,Lung,11.208413211065025
GENE0696,Kidney,5.778493142937822
GENE0697,Brain,1.1952416955722718
GENE0697,Heart,2.362182493637148
GENE0697,Liver,1.9093789329320796
GENE0697,Lung,5.95132453265854
GENE0697,Kidney,3.6150356944673088
GENE0698,Brain,5.942567419271961
GENE0698,Heart,3.0177351376097574
GENE0698,Liver,2.502583146174087
GENE0698,Lung,10.113367756495931
GENE0698,Kidney,6.186698853138079
GENE0699,Brain,3.7007242643305456
GENE0699,Heart,1.184914039156701
GENE0699,Liver,1.6011608092863368
GENE0699,Lung,1.7375929193129542
GENE0699,Kidney,4.267591639786513
GENE0700,Brain,2.0815542014631703
GENE0700,Heart,10.54897292455187
GENE0700,Liver,8.116792481384385
GENE0700,Lung,3.927686733684319
GENE0700,Kidney,2.267330958062661
GENE0701,Brain,2.9978991067612477
GENE0701,Heart,5.656801189262613
GENE0701,Liver,4.557756313402842
GENE0701,Lung,3.7815804871150163
GENE0701,Kidney,11.453997521247004
GENE0702,Brain,3.3882650929364964
GENE0702,Heart,4.013089431469078
GENE0702,Liver,6.98084002219533
GENE0702,Lung,5.565730808390927
GENE0702,Kidney,10.640428394661223
GENE0703,Brain,3.022676452693658
GENE0703,Heart,2.4037788608810673
GENE0703,Liver,7.585897847475699
GENE0703,Lung,4.962860162652544
GENE0703,Kidney,8.44466395176446
GENE0704,Brain,7.98378815385754
GENE0704,Heart,7.89010697942349
GENE0704,Liver,2.0543024681241286
GENE0704,Lung,4.147809625290807
GENE0704,Kidney,2.910594882322184
GENE0705,Brain,3.08461625889205
GENE0705,Heart,4.946458862929134
GENE0705,Liver,15.070238447835276
GENE0705,Lung,23.826606773061815
GENE0705,Kidney,2.320341305362993
GENE0706,Brain,4.337880581470134
GENE0706,Heart,2.3538566342715708
GENE0706,Liver,2.4016619243033186
GENE0706,Lung,3.6101357943291927
GENE0706,Kidney,1.224592010376819
GENE0707,Brain,5.975242515297358
GENE0707,Heart,1.818363754424846
GENE0707,Liver,3.896517767732826
GENE0707,Lung,2.3660688444923754
GENE0707,Kidney,7.71819139925704
GENE0708,Brain,8.501241341635726
GENE0708,Heart,7.26908898838972
GENE0708,Liver,4.270934422900136
GENE0708,Lung,1.2366118523118383
GENE0708,Kidney,1.9197627173673093
GENE0709,Brain,6.384203180359116
GENE0709,Heart,2.7510876449696062
GENE0709,Liver,3.467148568791213
GENE0709,Lung,6.761581765856395
GENE0709,Kidney,24.296038383899603
GENE0710,Brain,2.468569729848242
GENE0710,Heart,6.329927127275592
GENE0710,Liver,2.8382011530437286
GENE0710,Lung,1.8203740565164865
GENE0710,Kidney,3.401307854005104
GENE0711,Brain,3.660641936647763
GENE0711,Heart,3.1620717069923563
GENE0711,Liver,6.731523838523405
GENE0711,Lung,3.5547560099960576
GENE0711,Kidney,0.8608336848110414
GENE0712,Brain,6.834415751341759
GENE0712,Heart,6.583175559060156
GENE0712,Liver,1.421527679766069
GENE0712,Lung,2.6091056106697508
GENE0712,Kidney,3.047248066755092
GENE0713,Brain,7.7075772589874925
GENE0713,Heart,3.6669652566610997
GENE0713,Liver,9.587873556298126
GENE0713,Lung,2.444571795495329
GENE0713,Kidney,8.861470449975528
GENE0714,Brain,4.487606422884376
GENE0714,Heart,3.3303027844991213
GENE0714,Liver,8.728565912613005
GENE0714,Lung,8.472744271282217
GENE0714,Kidney,7.101291222679293
GENE0715,Brain,4.044384263479244
GENE0715,Heart,10.353052522172606
GENE0715,Liver,11.646290948906177
GENE0715,Lung,3.494226905295776
GENE0715,Kidney,4.884214825053346
GENE0716,Brain,1.3323966439657546
GENE0716,Heart,2.5975801107825127
GENE0716,Liver,9.765592819333024
GENE0716,Lung,2.086836197415172
GENE0716,Kidney,5.8543938019479045
GENE0717,Brain,4.347043038445565
GENE0717,Heart,16.690863453122116
GENE0717,Liver,5.010455681191523
GENE0717,Lung,0.9983019867403389
GENE0717,Kidney,3.1959035490014926
GENE0718,Brain,6.2831638061778
GENE0718,Heart,7.286040525566725
GENE0718,Liver,6.497960175190479
GENE0718,Lung,12.382953513774801
GENE0718,Kidney,5.485649425588864
GENE0719,Brain,0.9851278727704448
GENE0719,Heart,2.6867726726626326
GENE0719,Liver,5.3073603466283155
GENE0719,Lung,2.5925285161210514
GENE0719,Kidney,5.92026792672937
GENE0720,Brain,5.623562761992379
GENE0720,Heart,16.283185324956367
GENE0720,Liver,2.5485842472528146
GENE0720,Lung,1.7132322479766957
GENE0720,Kidney,1.6425289879095801
GENE0721,Brain,3.062906577509746
GENE0721,Heart,6.68783032869626
GENE0721,Liver,3.954275601045565
GENE0721,Lung,2.582027061085406
GENE0721,Kidney,1.846387062691456
GENE0722,Brain,3.712818089765331
GENE0722,Heart,7.3596289987665715
GENE0722,Liver,10.938122721028805
GENE0722,Lung,12.16823206987052
GENE0722,Kidney,7.91091091302582
GENE0723,Brain,5.715762614768714
GENE0723,Heart,2.7210948295497017
GENE0723,Liver,5.748350837444275
GENE0723,Lung,14.6877879237523
GENE0723,Kidney,4.88620920992811
GENE0724,Brain,8.13580129227776
GENE0724,Heart,4.490477802535526
GENE0724,Liver,6.546291071302743
GENE0724,Lung,2.1365937910950348
GENE0724,Kidney,1.6086213632210946
GENE0725,Brain,2.0406789386695396
GENE0725,Heart,0.9434752871544021
GENE0725,Liver,8.91613401257924
GENE0725,Lung,30.17172647922784
GENE0725,Kidney,3.792555375375098
GENE0726,Brain,2.3746382897204517
GENE0726,Heart,5.9571102435327425
GENE0726,Liver,16.04915626211505
GENE0726,Lung,4.81814298752497
GENE0726,Kidney,12.520255754107197
GENE0727,Brain,4.44766633195049
GENE0727,Heart,5.39896432002252
GENE0727,Liver,1.332311779568639
GENE0727,Lung,5.928328034800948
GENE0727,Kidney,2.129100066009251
GENE0728,Brain,1.938786717914514
GENE0728,Heart,1.279773646145154
GENE0728,Liver,7.246988883610644
GENE0728,Lung,27.889985215605783
GENE0728,Kidney,2.517680911674834
GENE0729,Brain,3.612198121110823
GENE0729,Heart,3.3585787761462504
GENE0729,Liver,6.3782972232003186
GENE0729,Lung,9.843135282065816
GENE0729,Kidney,4.351992646827757
GENE0730,Brain,3.2539125935210773
GENE0730,Heart,1.0640772626396755
GENE0730,Liver,7.434902236837184
GENE0730,Lung,4.775034877598229
GENE0730,Kidney,1.0552720405478488
GENE0731,Brain,1.751995598037488
GENE0731,Heart,2.036138538629178
GENE0731,Liver,3.136921529578811
GENE0731,Lung,2.1857170103725183
GENE0731,Kidney,8.348740404836317
GENE0732,Brain,2.0938231082695324
GENE0732,Heart,2.991833557679285
GENE0732,Liver,1.9401535551327531
GENE0732,Lung,7.788734923039991
GENE0732,Kidney,3.1745247612187506
GENE0733,Brain,4.500798924666787
GENE0733,Heart,6.973536287583741
GENE0733,Liver,4.445014707728418
GENE0733,Lung,4.000840020925518
GENE0733,Kidney,8.179782006021526
GENE0734,Brain,6.047974578357284
GENE0734,Heart,4.916984853712927
GENE0734,Liver,3.294137175446752
GENE0734,Lung,5.106280746638306
GENE0734,Kidney,2.5210500647469676
GENE0735,Brain,14.827882316526482
GENE0735,Heart,5.6238263368058385
GENE0735,Liver,6.425398230407861
GENE0735,Lung,2.683026045680304
GENE0735,Kidney,3.7488707531785694
GENE0736,Brain,7.7850975163349165
GENE0736,Heart,0.9423839883246498
GENE0736,Liver,3.609435984229013
GENE0736,Lung,2.682021024907635
GENE0736,Kidney,1.8090639760007643
GENE0737,Brain,7.723958486587251
GENE0737,Heart,2.4245572271621305
GENE0737,Liver,1.951248880016071
GENE0737,Lung,9.983303815006666
GENE0737,Kidney,0.996879386116328
GENE0738,Brain,10.245454943611968
GENE0738,Heart,10.516158990487599
GENE0738,Liver,0.8732142843012809
GENE0738,Lung,3.7345272291199234
GENE0738,Kidney,5.637591406003106
GENE0739,Brain,10.117212059203606
GENE0739,Heart,2.9316166280521756
GENE0739,Liver,3.9249527714010273
GENE0739,Lung,8.130986567872876
GENE0739,Kidney,2.1784340356586385
GENE0740,Brain,7.139882633942971
GENE0740,Heart,10.849053249254727
GENE0740,Liver,1.9367765184222236
GENE0740,Lung,5.694528118399329
GENE0740,Kidney,4.770312257395074
GENE0741,Brain,1.93412081537984
GENE0741,Heart,5.060169275399589
GENE0741,Liver,3.646828827903865
GENE0741,Lung,2.37496458168513
GENE0741,Kidney,3.3569872500363487
GENE0742,Brain,2.051175828057496
GENE0742,Heart,6.162815836932901
GENE0742,Liver,6.219198836119118
GENE0742,Lung,8.209069803223771
GENE0742,Kidney,4.856452508787569
GENE0743,Brain,5.305726073482156
GENE0743,Heart,2.8655141445137247
GENE0743,Liver,7.547727585028408
GENE0743,Lung,2.7183741879260723
GENE0743,Kidney,7.040729912678104
GENE0744,Brain,3.107426832991125
GENE0744,Heart,2.412215237976686
GENE0744,Liver,6.1211313106918315
GENE0744,Lung,16.57077760098643
GENE0744,Kidney,8.889217770819634
GENE0745,Brain,3.1283617108602004
GENE0745,Heart,1.4745900446019176
GENE0745,Liver,1.346783215260512
GENE0745,Lung,5.608209918988591
GENE0745,Kidney,5.1091223271970785
GENE0746,Brain,0.9569433462303589
GENE0746,Heart,3.946652959723385
GENE0746,Liver,10.607834027881973
GENE0746,Lung,4.390878237321467
GENE0746,Kidney,4.367149580462185
GENE0747,Brain,1.7715348285753816
GENE0747,Heart,7.781111752983396
GENE0747,Liver,2.546279184204477
GENE0747,Lung,2.8398407745474263
GENE0747,Kidney,11.21142538867134
GENE0748,Brain,1.9925542831947218
GENE0748,Heart,3.811335127540156
GENE0748,Liver,4.445609331038483
GENE0748,Lung,6.099152294093774
GENE0748,Kidney,15.337112254829323
GENE0749,Brain,4.416413228021693
GENE0749,Heart,6.80528011531661
GENE0749,Liver,4.162664731886833
GENE0749,Lung,1.1743875462887972
GENE0749,Kidney,10.912082963829105
GENE0750,Brain,8.052178794507949
GENE0750,Heart,11.717466682865476
GENE0750,Liver,1.9316016089026324
GENE0750,Lung,5.0205393227296655
GENE0750,Kidney,20.51222938616826
GENE0751,Brain,26.147712254567125
GENE0751,Heart,4.76023782009967
GENE0751,Liver,5.679543113678222
GENE0751,Lung,2.079258709595858
GENE0751,Kidney,3.801090805697787
GENE0752,Brain,2.4293734648317957
GENE0752,Heart,10.346127258999783
GENE0752,Liver,3.2457469461890835
